role,profile._id,event._id
co-producer,YwAzH36Y6wHbZNrd6,aiDLd4MZufAE9BBGE
director,46kDA67tfNXzeNJqK,knsLgT4a2wgutcHB7
lighting + A.V designer,3HrmsYjBSYNsgRikJ,knsLgT4a2wgutcHB7
venue,5877baba17334f313edb5674,knsLgT4a2wgutcHB7
flamenco dancer,WBTeeHZtaRW93qzvr,AFTBNyWqDG4mfPCt3
flamenco guitarist,xfqmLT6oHQWkariYa,AFTBNyWqDG4mfPCt3
flamenco singer,h3PKa9Ws5Wfvq8Geq,AFTBNyWqDG4mfPCt3
contemporary dancer,QHMqqjFCSyEhkqfyX,AFTBNyWqDG4mfPCt3
venue,5877baba17334f313edb5674,AFTBNyWqDG4mfPCt3
performer,DLuuuzgkkviJt9jBp,tFr2juCL8TpD3HGHs
performer,bkjj7sTTej5Ywdttn,tFr2juCL8TpD3HGHs
lighting designer,qLqSQ8rgHWL3dAJTY,tFr2juCL8TpD3HGHs
sound designer,D8brtpfihGMnbawav,tFr2juCL8TpD3HGHs
co-producer,LpR4kAKver22AKjQk,tFr2juCL8TpD3HGHs
venue,5877baba17334f313edb5674,tFr2juCL8TpD3HGHs
director,74sMz3Jer8Re9q8yu,yptHTRdJJ7unZH6AM
venue,5877baba17334f313edb5674,yptHTRdJJ7unZH6AM
prerformer,AjPEzYpKFNnYFBtPf,jcZahcfYQgPdqkspm
performer,ZEkRhM3FnpFuqJu8Z,jcZahcfYQgPdqkspm
performer,YtTHCquPxjtwSzhzo,jcZahcfYQgPdqkspm
performer,afK6FFFj2EcwsXkHo,jcZahcfYQgPdqkspm
performer,fNifSTvY74NYDFf4s,jcZahcfYQgPdqkspm
performer,4rFNNQLkkEygFxoJo,jcZahcfYQgPdqkspm
performer,qjeHPC6xG52HzKbpx,jcZahcfYQgPdqkspm
venue,5877baba17334f313edb5674,jcZahcfYQgPdqkspm
movement,9Kk2YtbbSS4Nyee7c,hzGC7DE9WG9vEcZgG
producer,77cXcmLbaNMWvEeEW,hzGC7DE9WG9vEcZgG
technical designer,xAZNqc9oAMWhPhHWX,hzGC7DE9WG9vEcZgG
performer,FRRnFtCCCTMwH5h5G,hzGC7DE9WG9vEcZgG
venue,5877baba17334f313edb5674,hzGC7DE9WG9vEcZgG
performer,KCCaHgdobWoZM74cY,hzGC7DE9WG9vEcZgG
director,w7FtKKKHzRAZD5ben,co9uFdFDc5gCkZS8h
creative producer,sJFdC4tD7r3Mptq7u,co9uFdFDc5gCkZS8h
venue,5877baba17334f313edb5674,co9uFdFDc5gCkZS8h
producer,YZzR8TQcK5zn9zPqY,ccNY5fSmd7W45dwrF
venue,5877baba17334f313edb5674,ccNY5fSmd7W45dwrF
co-producer,qiWTnoRHY2jo2v9Dv,ccNY5fSmd7W45dwrF
performer,MNmzSY3gJ6WKKjae7,aLPDDSdgTFCLAWiYr
producer,BxXgCKBsZ2RCaSzMS,aLPDDSdgTFCLAWiYr
costume designer,PG3pSJEPZbwohpskA,aLPDDSdgTFCLAWiYr
Styling + Special Effects,inefqDZ9ouWyr4XQ2,aLPDDSdgTFCLAWiYr
Sound Designer,RA3JGNeQPekdPqK8H,aLPDDSdgTFCLAWiYr
dramaturg,ffPjaavZ7vSiTHHwG,aLPDDSdgTFCLAWiYr
venue,5877baba17334f313edb5674,aLPDDSdgTFCLAWiYr
producer,Q7hCBAWSDH3X53XQy,yYygMDPSsxn5ADAFF
co-writer,bHdjAXcsbhuyw7X5x,yYygMDPSsxn5ADAFF
venue,5877baba17334f313edb5674,yYygMDPSsxn5ADAFF
co-producer,6JTPxBe6C5Mt4npFr,aLPDDSdgTFCLAWiYr
co-producer,oCRKq9GRCGd6Ys7sj,ZhpcZSs62myay8XxG
venue,5877baba17334f313edb5674,ZhpcZSs62myay8XxG
director,QEHTWCHrEHmssHKQA,XLs999WbS8xRjGhxs
producer,AWzz33DX5bgRD6Msr,XLs999WbS8xRjGhxs
performer,cK8Kh4dCbHP2WBanL,XLs999WbS8xRjGhxs
performer,cJcn5FvWLNkozxd3A,XLs999WbS8xRjGhxs
performer,D76SmbnfaSP3zX4Dp,XLs999WbS8xRjGhxs
venue,5877baba17334f313edb5674,XLs999WbS8xRjGhxs
performer,D76SmbnfaSP3zX4Dp,Fz2isiv36PpZjGLsK
music,SxR62r2KGG3Rbx2qi,qn2PsYYtfphbhxZdd
producer,775P9abtR96BpAbi5,qn2PsYYtfphbhxZdd
venue,5877baba17334f313edb5674,qn2PsYYtfphbhxZdd
co-director,ayGckPM9YTSBeTq9F,wSt4ykTH8BChnsSJF
producer,8AQHdvShReJhsenD4,wSt4ykTH8BChnsSJF
performer ,pmkXchmRDuW2wBLza,wSt4ykTH8BChnsSJF
performer,RGL3rcFD7WoNbnNFT,wSt4ykTH8BChnsSJF
performer,GL6RMvqgNJMSFEgih,wSt4ykTH8BChnsSJF
performer,mp7L58TZbJhH3JhsY,wSt4ykTH8BChnsSJF
stage manager,wwHQtvqS26oiYXH8t,wSt4ykTH8BChnsSJF
music and sound designer,ujQzKr4RyhZoTySpc,wSt4ykTH8BChnsSJF
set designer,yeKHryi9Rfno7noDw,wSt4ykTH8BChnsSJF
dramaturg,ZE9v7Am5sMTgiDtB3,wSt4ykTH8BChnsSJF
venue,5877baba17334f313edb5674,wSt4ykTH8BChnsSJF
performer,xpPqetWmiGvjRAJT4,uYNtymfieeGE4fRky
performer,MgpnhWf65fgEdJ6KM,uYNtymfieeGE4fRky
performer,ucMTvFbvGatiGsuw9,uYNtymfieeGE4fRky
performer,qiRPXBfejav4fbcDE,uYNtymfieeGE4fRky
Costume Designer,d7XbWzbRRvKRtW6qb,uYNtymfieeGE4fRky
set designer,QiePYJ5K5QYpwQgq9,uYNtymfieeGE4fRky
Lighting Designer,QuXT23wAwjBFsrP7H,uYNtymfieeGE4fRky
venue,5877baba17334f313edb5674,uYNtymfieeGE4fRky
producer,3JA8cN62nQ5xZvkNk,p7euo8TdAxeLjWJmS
venue,5877baba17334f313edb5674,p7euo8TdAxeLjWJmS
venue,5877baba17334f313edb5674,vdmTQabHd9uLRr2zE
director,yoYcKof8bbnx5kap7,68vtLcMnxQZf55a6w
producer,9TJx84Na6LBkuPE8A,68vtLcMnxQZf55a6w
performer,wZo9mf56QXAWZwJ4N,68vtLcMnxQZf55a6w
performer,aJwbkykTPu8SwAfyy,68vtLcMnxQZf55a6w
performer,mscXbPPozLNXcjnmT,68vtLcMnxQZf55a6w
co-producer,wBeszxLg9QmraLLQQ,68vtLcMnxQZf55a6w
venue,5877baba17334f313edb5674,68vtLcMnxQZf55a6w
co-director,9TJx84Na6LBkuPE8A,hzGC7DE9WG9vEcZgG
director,GL6RMvqgNJMSFEgih,gJJsoY3ArBKGgDDpe
producer,YZzR8TQcK5zn9zPqY,gJJsoY3ArBKGgDDpe
co-producer,qiWTnoRHY2jo2v9Dv,gJJsoY3ArBKGgDDpe
venue,5877baba17334f313edb5674,gJJsoY3ArBKGgDDpe
co-producer,mvRWtzugPdYT2FQeC,ovsTQyLkueqfctW9F
venue,5877baba17334f313edb5674,ovsTQyLkueqfctW9F
co-producer,S58De5teiHguXuvrL,2dTBj8fLqoLdsRFdC
venue,5877baba17334f313edb5674,2dTBj8fLqoLdsRFdC
performer,rgNTwio2337d7vvrz,2dTBj8fLqoLdsRFdC
performer,58EorvHE2sPfAuAd7,2dTBj8fLqoLdsRFdC
director,MSXqrvmhaD9BX23Aw,XSyT8urYuuuuFQMmZ
designer,n4eZPcGP9WtqRCo9q,XSyT8urYuuuuFQMmZ
stage + production manager,qiRPXBfejav4fbcDE,XSyT8urYuuuuFQMmZ
venue,5877baba17334f313edb5674,XSyT8urYuuuuFQMmZ
producer,EuJYiEFFHzBjfpZfc,KpbjP3LqGqvLKtKDj
venue,5877baba17334f313edb5674,KpbjP3LqGqvLKtKDj
co-producer,xX84HcEMLeHmhLoHr,KpbjP3LqGqvLKtKDj
director + devisor,qcuxaAmHBvWFwPLy3,YegC4H5K6L3uYvch2
lighting designer,YYix3TRyhCzicqH2S,YegC4H5K6L3uYvch2
designer,5GPN59hGM8qwo8cka,YegC4H5K6L3uYvch2
creative producer,sJFdC4tD7r3Mptq7u,YegC4H5K6L3uYvch2
venue,5877baba17334f313edb5674,YegC4H5K6L3uYvch2
co-producer,8XxwsrhqbGmBcXLA6,F5uQ5aovBx2STeaNs
venue,5877baba17334f313edb5674,F5uQ5aovBx2STeaNs
venue,5877baba17334f313edb5674,4P4sarTdzs3SuEorD
producer,arEJBAWbz33JRAX3W,sam7ad6d7ETmAZnNM
performer,46kDA67tfNXzeNJqK,sam7ad6d7ETmAZnNM
venue,5877baba17334f313edb5674,sam7ad6d7ETmAZnNM
performer,9PbS9DeZKhjbnjHbp,J7tqzYwsWMQdkNrMp
performer,nsP3j8gsezdZ45cWH,J7tqzYwsWMQdkNrMp
producer,2KjT9XGi3Yz9LeTJk,J7tqzYwsWMQdkNrMp
co-producer,xX84HcEMLeHmhLoHr,J7tqzYwsWMQdkNrMp
venue,5877baba17334f313edb5674,J7tqzYwsWMQdkNrMp
venue,5877baba17334f313edb5674,ozjGEZGWJHHcQXJAG
venue,5877baba17334f313edb5674,zknijbAtPYudFHSML
co-producer,xD8iCK9LJwzrMRaGN,zknijbAtPYudFHSML
performer,SFgcxriEhPwzmoXiG,GsvPYAxrX7dED89yd
producer,mZmAazcC6ttr8J26K,GsvPYAxrX7dED89yd
co-producer,pDdh2pcz4Ccu9kPRa,GsvPYAxrX7dED89yd
venue,5877baba17334f313edb5674,GsvPYAxrX7dED89yd
lighting designer,BYgP8To8XTrvF4isG,EcHc3cihLsTbk78dt
producer,TotnEkwBpDPNeHznd,EcHc3cihLsTbk78dt
venue,5877baba17334f313edb5674,EcHc3cihLsTbk78dt
Lighting,eDNgcjTDmfMzigyA3,MGCqM5n4FFQqvMYXL
Sound,D8FmJ97CXibKynWEL,MGCqM5n4FFQqvMYXL
Music,vBbEN3ju2qGF8AG7j,Ed8CMrmvQHReSk7NQ
Assistant director,J5hMDb9krbDR7R3Bc,uXLGZTarky5ZcG5Qj
Original Score,KWv6XhCoHknbTytNW,2Lh6GTJKjFvDt8dhr
"Devisor, Performer",Csk5WcLeYNCrkMTtX,h54JibbZLojEnHdDf
"Devisor, performer",7brCP8T6mioNybgjK,h54JibbZLojEnHdDf
"devisor, performer",eEWgWD8d4frDn2AQc,h54JibbZLojEnHdDf
"devisor, performer",Z9GN4NEW8hmd5SbC2,h54JibbZLojEnHdDf
co-producer,yDgPxAGMbk27qqSNR,MxzLdtNKiTgRgdLxx
co-producer,YbDN6LNbz6bnRnPku,2KEvjXwBCZMwiLDZP
co-prodcuer,N9LcowCJswPZAx4sY,co8SuT8j9TpjhDJXB
co-producer,sKg6TxheP4XRxsuaM,us7rG6QCd5ohrFiYr
venue,5877baba17334f313edb5674,us7rG6QCd5ohrFiYr
co-producer,poqv7oYGFyFNTxPtX,WPjQejhKskQgq8bok
venue,5877baba17334f313edb5674,WPjQejhKskQgq8bok
co-producer,yf5YADF2nbfNwZot7,L8SR52tEwqovAP7LC
co-producer,xX84HcEMLeHmhLoHr,9xe2EGcSpWeyeRqAF
co-producer,ieSECRiKtoLajFsJR,tGmTmu6AW6zq8yftz
co-producer,Zy7E7n2PQqxdTefmh,RCf7FFGMo48LMsSK2
co-producer,HM9iYu5xRFu99MmCJ,cWmYYzR4wGgskjsfN
co-producer,SByuRL8zeafSs2yuA,dNZd7RTtjSGq5uKC6
co-producer,fDubZbgyxyJinm7Wj,tnAKqDGesRcHXfFkw
director,vdfMvSAt97FcfhSaF,gjwb9BB5z2fdwBLgC
co-producer,mqxye6zsiw4NTnM5D,gjwb9BB5z2fdwBLgC
venue,5877baba17334f313edb5674,gjwb9BB5z2fdwBLgC
Venue,5877baba17334f313edb5674,aiDLd4MZufAE9BBGE
venue,5877baba17334f313edb5674,2mt2kif4WhnZxKSGE
venue,5877baba17334f313edb5674,6DzfMxPMT23c8cmDC
performer,bppoA7vYuAk55MErv,DhwMJ8m49hRPm4heH
performer,Qcygwht7Q4b4Tc29T,DhwMJ8m49hRPm4heH
"director, producer",YZzR8TQcK5zn9zPqY,DhwMJ8m49hRPm4heH
stage manager,XCj8HGA89PqFqLcuY,DhwMJ8m49hRPm4heH
photographer,2HtrDJRFo8NvqgW2S,DhwMJ8m49hRPm4heH
venue,5877baba17334f313edb5674,DhwMJ8m49hRPm4heH
co-producer,nyfjg2ra8LEtnug7X,DhwMJ8m49hRPm4heH
Director,YPirddqSSo5F7aKEH,2bBWFmDQrduGWNkqH
Choreographer,zdaDWkgKdzqng4jEG,z5ZEXw5GkZZAJvJtu
performer/deviser,dqJpCMGQBE3LwHZ2B,gBFdzf9TjXA7wxNyP
,nfhzPxPyE2v5sxWgu,zbZJrmphZPxk2TKGQ
PERFORMER ,gJq4r9bT5iDDEaNim,XLs999WbS8xRjGhxs
"Devisor, performer",aBtnoYeADWgmLRhpb,h54JibbZLojEnHdDf
movement director,fqDfY4PLnhttAG8NS,4XTfENM3oWQFNoTFn
musical director,6B9LdEaMxyjB2Qgw5,4XTfENM3oWQFNoTFn
lighting designer,BooSLPkRMRz4s2bqf,4XTfENM3oWQFNoTFn
sound designer,sc9es6hHFuXkDufiM,4XTfENM3oWQFNoTFn
Dramaturg,X47wXkmfMQWtAQdyL,P8rmCJJhfEww88vmk
performer,D76SmbnfaSP3zX4Dp,P8rmCJJhfEww88vmk
performer,BWw44RgLJd27nSeqT,P8rmCJJhfEww88vmk
performer,rdbN5QejXsh28XFKf,P8rmCJJhfEww88vmk
Venue,7B5zLiShzaBMpXEMg,Bpe6A82hAp4tkSxsM
Director,CWvMJNykSvw6KqzQT,Bpe6A82hAp4tkSxsM
producer,oHPKBhRN4tnrRQ47a,Bpe6A82hAp4tkSxsM
performer,k4oY27T7BP76jRCzk,Bpe6A82hAp4tkSxsM
performer,ugPfjZcAFeabhZsx7,Bpe6A82hAp4tkSxsM
performer,FNwQgti8rL8qX9wKg,Bpe6A82hAp4tkSxsM
Composer,RpEb2uesCg9EozSsc,Bpe6A82hAp4tkSxsM
Organiser,X47wXkmfMQWtAQdyL,aecpXpAaSfsWEXi7t
Venue,GsPLkkLKdDi8iTQn4,aecpXpAaSfsWEXi7t
Producer,KnkBJEioijnh5HLKa,wA34rJ4NQ8LQRGLJ7
"Actor, Producer",oxf5oDTyRJeDN92z9,wA34rJ4NQ8LQRGLJ7
director,9mgSYw8emWqNjbHA7,4cJmXDcGWE5cAhMfa
stage manager,mTJaTeB3SD9MoEDHa,4cJmXDcGWE5cAhMfa
scenic designer,ayaoBEcDu6GqNDJz8,4cJmXDcGWE5cAhMfa
lighting designer,dQybzhgcB6aiddehP,4cJmXDcGWE5cAhMfa
sound designer,3hA9TyZPRjDyQwTGj,4cJmXDcGWE5cAhMfa
director,9mgSYw8emWqNjbHA7,XQGNHdK5W58BmM6sP
scenic designer,NwEBTKBQ6kgdDF6R2,XQGNHdK5W58BmM6sP
lighting designer,M2dh6FQXK86Mgv89n,XQGNHdK5W58BmM6sP
costume designer,TwnkNQYx5agC5a3Bc,XQGNHdK5W58BmM6sP
director,9mgSYw8emWqNjbHA7,Q9LdaPFQMiNff8AXs
lighting designer,HStwJ5ayytmqG2HwG,Q9LdaPFQMiNff8AXs
costume designer,TwnkNQYx5agC5a3Bc,Q9LdaPFQMiNff8AXs
director,9mgSYw8emWqNjbHA7,xNggzX7EGdovGDiy3
scenic and lighting designer,dQybzhgcB6aiddehP,xNggzX7EGdovGDiy3
sound and costume designer,3hA9TyZPRjDyQwTGj,xNggzX7EGdovGDiy3
stage manager,LrWXpE8wsJCmKZs9Z,xNggzX7EGdovGDiy3
rehearsal stage manager,eNDGDmAfCouPynYBo,xNggzX7EGdovGDiy3
director,9mgSYw8emWqNjbHA7,FC2uH3JTJDowbgLFW
scenic and lighting designer,dQybzhgcB6aiddehP,FC2uH3JTJDowbgLFW
sound designer,3hA9TyZPRjDyQwTGj,FC2uH3JTJDowbgLFW
assistant director,6dfoHD9wyWarMBFBP,FC2uH3JTJDowbgLFW
stage manager,LrWXpE8wsJCmKZs9Z,FC2uH3JTJDowbgLFW
assistant stage manager,eNDGDmAfCouPynYBo,FC2uH3JTJDowbgLFW
director,9mgSYw8emWqNjbHA7,3bHygQ5RmQPFXbZqK
assistant director,cADkXhCgYomNQx7NT,3bHygQ5RmQPFXbZqK
scenic designer,GyHRSBcaCEJYo4tBv,3bHygQ5RmQPFXbZqK
lighting designer,HStwJ5ayytmqG2HwG,3bHygQ5RmQPFXbZqK
costume designer,C8TitcvfHuckMGocP,3bHygQ5RmQPFXbZqK
sound designer,svkbvss66Re4gHCC8,3bHygQ5RmQPFXbZqK
director,9mgSYw8emWqNjbHA7,ycr8Du2Lf59zY2HTT
assistant director,RF4eX2KWGdozdLkFE,ycr8Du2Lf59zY2HTT
scenic designer,aZ33rpSHbwJKH6FzA,ycr8Du2Lf59zY2HTT
lighting designer,HStwJ5ayytmqG2HwG,ycr8Du2Lf59zY2HTT
costume design,KuLW82NFYWDYyj4qN,ycr8Du2Lf59zY2HTT
sound designer,ZWrGsC69LShHQe4Eg,ycr8Du2Lf59zY2HTT
stage manager,3qmDhdnmZFB5KhYbn,ycr8Du2Lf59zY2HTT
director,9mgSYw8emWqNjbHA7,ak6vfcjQ2y6H5cjtC
scenic and lighting designer,dQybzhgcB6aiddehP,ak6vfcjQ2y6H5cjtC
sound designer,3hA9TyZPRjDyQwTGj,ak6vfcjQ2y6H5cjtC
stage manager,FZ6GmSPqqCtgjrWia,ak6vfcjQ2y6H5cjtC
director,9mgSYw8emWqNjbHA7,xs2mrC8XgzvXTFmkS
performer,3ZQGCMFQnzFCPGjTu,XQGNHdK5W58BmM6sP
performer,JtTM72TwBAmdA6vQw,XQGNHdK5W58BmM6sP
performer,biMfntMQ4ndRN39im,XQGNHdK5W58BmM6sP
performer,9DZR2HrAdm48mQiG9,XQGNHdK5W58BmM6sP
performer,LmtZgcP7wmGq4qzWm,XQGNHdK5W58BmM6sP
performer,9mgSYw8emWqNjbHA7,crENWBiATautwXRMG
performer,hi5HQ8S8MuELarckZ,crENWBiATautwXRMG
performer,4Rn966DvTsPjQLhvN,crENWBiATautwXRMG
performer,xSkP8MatuxoRTPPqu,crENWBiATautwXRMG
performer,NJEiw7R5DKEK7fTf7,crENWBiATautwXRMG
performer,Q5h9c77CPsZvgnggc,crENWBiATautwXRMG
director,ejufdawN9ibrAY93Z,crENWBiATautwXRMG
scenic designer,z3pEwBqmKWehFPZd8,crENWBiATautwXRMG
performer,AbbTPY94BH74bRcCf,4cJmXDcGWE5cAhMfa
performer,CuG5p2dx23mXnpsyc,4cJmXDcGWE5cAhMfa
performer,3ZQGCMFQnzFCPGjTu,4cJmXDcGWE5cAhMfa
performer,DMg4q3uysTXC9dFuh,4cJmXDcGWE5cAhMfa
performer,8wkvCzyNbkbthYHhc,Q9LdaPFQMiNff8AXs
performer,zXrtdexDqoeWJyX3u,xNggzX7EGdovGDiy3
performer,zCSYyqeQ7Yu6NHK2w,xNggzX7EGdovGDiy3
performer,3ZQGCMFQnzFCPGjTu,FC2uH3JTJDowbgLFW
performer,uRj6PartyKGeR44cQ,3bHygQ5RmQPFXbZqK
performer,zJR4HwjjNXPNiZcp3,3bHygQ5RmQPFXbZqK
performer,jB29sEtpYuBDcXP9g,ycr8Du2Lf59zY2HTT
performer,5Nxo2RFXaoWajSFp2,ycr8Du2Lf59zY2HTT
performer,pAcm7rxyi8it8FJrh,ycr8Du2Lf59zY2HTT
performer,Lzykiu347GNagFnL8,ycr8Du2Lf59zY2HTT
performer,X3oF3QHK8RkCi9AtB,ak6vfcjQ2y6H5cjtC
performer,MjZjoKxk3vwNWPHei,ak6vfcjQ2y6H5cjtC
performer,S2Gw98Gtp4fhm79d4,xs2mrC8XgzvXTFmkS
performer,c5QeD39ndopByECFC,xs2mrC8XgzvXTFmkS
performer,BGh5d3z9in9XG9phs,xs2mrC8XgzvXTFmkS
performer,7rXvjn5cbsERuQhPu,xs2mrC8XgzvXTFmkS
performer,wxeNh6avpgyEKywDn,xs2mrC8XgzvXTFmkS
director,4yAdkCrGroQP2oNnr,adDkud6gabQDbnKRg
performer,ub3T4Y3CuRW8pAaqF,adDkud6gabQDbnKRg
performer,zrk2sCu4PC8poMdGj,adDkud6gabQDbnKRg
performer,RFDm6994LS7T7sPeQ,adDkud6gabQDbnKRg
performer,mGFcoThd32opbGWz4,adDkud6gabQDbnKRg
performer,9mgSYw8emWqNjbHA7,adDkud6gabQDbnKRg
Producer,YGh9b6ZusHgao8PxT,AsKPFXHnqpmcg2gc8
Venue,A3gMX9hppYw7cTL64,wA34rJ4NQ8LQRGLJ7
stage manager,ki8XbdYS3yKZJaYmx,5877a75b17334f313edb2917
stage manager,ki8XbdYS3yKZJaYmx,5877a79e17334f313edb29b4
Lighting Designer,DAmjLgeqXd6XERRzE,5877a87b17334f313edb2bbd
coproducer,yji78qHWu7CPKrnEh,pPCae9qNwFzLJNvSs
coproducer,iKWabpKL2hGZZzhvh,pPCae9qNwFzLJNvSs
Director,5X4QsrcjDZqiEoHqs,pPCae9qNwFzLJNvSs
Director,Nwgin79xSeDY3FR2t,pPCae9qNwFzLJNvSs
performer,XFwda8pYspFEdr6Rv,pPCae9qNwFzLJNvSs
performer,XQgtq44GFa9xHdFrZ,pPCae9qNwFzLJNvSs
performer,RPp2Nd6KoPhSFYP2Z,pPCae9qNwFzLJNvSs
performer,jvT6od98vDgG5Mi5t,pPCae9qNwFzLJNvSs
performer,7sY8vHkMf7eiwRWEy,pPCae9qNwFzLJNvSs
performer,4pob6rAzfpfEZd8DY,pPCae9qNwFzLJNvSs
Director/co-creator,oMY4j9qe8ChM2e8ag,yxoBWZoGhkK8YvTqi
Director/co-creator,pdTJJ5Gj5RFzXi4n8,yxoBWZoGhkK8YvTqi
producer,icEz2sMeyfYyzHkWq,yxoBWZoGhkK8YvTqi
designer,E5S5bL5QGhAsAjc7v,yxoBWZoGhkK8YvTqi
puppetry designer,sAhwooebXWeEiZhPz,yxoBWZoGhkK8YvTqi
lighting and sound designer,LKfpFDBPDG6S3HS2L,yxoBWZoGhkK8YvTqi
composer and performer,eCwBQsZoWajDfkm7b,yxoBWZoGhkK8YvTqi
performer,6FssgKrbnDZtghrnF,yxoBWZoGhkK8YvTqi
performer,LHRMwrG52F9vmfu5Y,yxoBWZoGhkK8YvTqi
performer,oMY4j9qe8ChM2e8ag,yxoBWZoGhkK8YvTqi
Director,cKbu2hYfRnznXyCTa,tJc4e8uLGuC9JW5wb
playwright,5877b59317334f313edb4a3e,9njatcN9ugLMDRwqJ
Director,cKbu2hYfRnznXyCTa,9njatcN9ugLMDRwqJ
Producer,zcMDRRp9nmaajMEoc,9njatcN9ugLMDRwqJ
director,EJij92AyBFavekiYx,TAujw2owrPo6qjwuG
Director,WFA2LnoBkmRrTTjMe,CXo9qhx9x5u257MNz
Stan Lai,FYmFZrCigqgBNMx2S,LZ5KfCD33tnfAiqJR
Actor,5877b70617334f313edb4dea,5RJaPG797j2FCKL4e
Playwright,dgsryRr6Gegu7YTZk,5RJaPG797j2FCKL4e
Director,CzRgQd4ZCWd9uTNW4,5RJaPG797j2FCKL4e
director,9mgSYw8emWqNjbHA7,htKTjvoTHLx2YsptX
performer,zrk2sCu4PC8poMdGj,htKTjvoTHLx2YsptX
performer,i66eeHo7sndpGFu35,htKTjvoTHLx2YsptX
performer,op9KgtRt6qorMZN4v,htKTjvoTHLx2YsptX
performer,7jrmF28Jhw9yS8mKo,htKTjvoTHLx2YsptX
Assistant Director,5ygNX9cJAchF2zj4s,htKTjvoTHLx2YsptX
dramaturg,3hA9TyZPRjDyQwTGj,htKTjvoTHLx2YsptX
set designer,z3pEwBqmKWehFPZd8,htKTjvoTHLx2YsptX
Lighting Designer,F7b6C8ft6ZvcrohJJ,htKTjvoTHLx2YsptX
director,9mgSYw8emWqNjbHA7,kssaDPSLbAKEZTSz2
performer,zrk2sCu4PC8poMdGj,kssaDPSLbAKEZTSz2
performer,6LT9rBDBrrBYLqa3c,kssaDPSLbAKEZTSz2
musical director,Fs6c9EJwLXZGycTon,kssaDPSLbAKEZTSz2
Assistant Director,hsAsWxRgboCh3yAGp,kssaDPSLbAKEZTSz2
dramaturg,3hA9TyZPRjDyQwTGj,kssaDPSLbAKEZTSz2
director,9mgSYw8emWqNjbHA7,mjMPcgfwNnGwMrLvZ
performer,HMidNBbdSw2WewHxB,mjMPcgfwNnGwMrLvZ
performer,hsAsWxRgboCh3yAGp,mjMPcgfwNnGwMrLvZ
performer,45F2qx6MwQCHvj5gm,mjMPcgfwNnGwMrLvZ
performer,9aeW4sNym5RK4cc9T,mjMPcgfwNnGwMrLvZ
performer,uDdTxyrdTkv79KQPJ,mjMPcgfwNnGwMrLvZ
performer,zGHL9Bnw7bvaukwPT,mjMPcgfwNnGwMrLvZ
director,9mgSYw8emWqNjbHA7,5877a39917334f313edb2330
performer,5ygNX9cJAchF2zj4s,5877a39917334f313edb2330
performer,S2Gw98Gtp4fhm79d4,5877a39917334f313edb2330
performer,pFmjmWNyRCFmxts4p,5877a39917334f313edb2330
director,J6fYAXAoki4AtTdri,5877a80317334f313edb2aa3
performer,c5QeD39ndopByECFC,5877a80317334f313edb2aa3
performer,Ef8jTtXCLCnJaqeNE,5877a80317334f313edb2aa3
performer,Z9fhNYGa6g7SDMFp6,5877a80317334f313edb2aa3
artistic director,9mgSYw8emWqNjbHA7,5877a80317334f313edb2aa3
Productor,ga86x7EbBfak4qoRb,nb2hQq3JbaZ3pFbPf
Director,FpNnPa96uw9LL6udW,woZ7jPCdWKggdJJgu
Director,XbW9fDNec3W6wAiZS,woZ7jPCdWKggdJJgu
Director ,kqh2ag8xpfK5tnLEy,woZ7jPCdWKggdJJgu
Playwright,5877b49e17334f313edb47d2,woZ7jPCdWKggdJJgu
Director,yz9tNtj6EACLDyEhL,woZ7jPCdWKggdJJgu
Playwright ,e3j7DJ2eEauB6cn9v,woZ7jPCdWKggdJJgu
Playwright ,u2ythqm7Qxk9SCRfZ,woZ7jPCdWKggdJJgu
Playwright ,5877b6b817334f313edb4d24,woZ7jPCdWKggdJJgu
Director,ZfDmzf9nFEwHiBzD2,8Lc8rvYBdF82FR5Nq
Playwright,cYjSGMnMYaaGeLpbX,8Lc8rvYBdF82FR5Nq
Assistant Director,KYZbaLGqoGWHPkkGj,8Lc8rvYBdF82FR5Nq
Dramaturge,9xkYPNMr3FPnTiSTw,8Lc8rvYBdF82FR5Nq
Director,TeicnevnjEQWiwgaQ,kdxkQctwWnPNJXgDy
Choreographer,DLYaWcqaBhHQhdAKh,inAMMHCEkpxm7JWCi
Venue,5877baba17334f313edb5674,Q8u8iQDXpa3HXa3xE
Director,zLgB6m5zn2TAo3uPz,itP8sLYjx4HESdfY2
Director,sAwkxzyxfQSNywHyj,yXkuSJuFA7v22mwqr
Performer,GL6RMvqgNJMSFEgih,KEPL5nJxu4DzihhLv
Co-Director,WhmE3FDqiB5EoAyhj,n5BmqKHGEB3pByuqp
Co-Producer,c9J35LZAPZv3BQKzn,n5BmqKHGEB3pByuqp
Venue,5877baba17334f313edb5674,n5BmqKHGEB3pByuqp
playwright,95J296DcWcggLTfTi,BdPBEvbg5WsrN58bn
playwright,zZ6GHWsrsDPiBv7rH,kqBBstm7X5TNoef7K
producer,mqcr6XsDJ5SKTvHf2,kqBBstm7X5TNoef7K
Director,m6zd3EozsjPaq7TeB,pMChEoLLfW5RmxMHt
actor,m6zd3EozsjPaq7TeB,5877ab6517334f313edb3294
actor,m6zd3EozsjPaq7TeB,5877ab6517334f313edb3295
actor,m6zd3EozsjPaq7TeB,5877ab5f17334f313edb3285
